"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 09 11:08:10 GMT 2021","Mon Aug 09 11:08:15 GMT 2021","4550","test-conduit","test_homepage","","","","test_homepage",""
"passed","Mon Aug 09 11:08:15 GMT 2021","Mon Aug 09 11:08:26 GMT 2021","11572","test-conduit.atmeneti-konyvtar","test_2_cookies_policy","","","","test_cookies",""
